"filename", "language", "TypeScript", "JavaScript", "JSON", "XML", "JSON with Comments", "PostCSS", "Ignore", "comment", "blank", "total"
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/interfaces/index.ts", "TypeScript", 4, 0, 0, 0, 0, 0, 0, 0, 1, 5
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/interfaces/manager.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 40, 14, 89
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/interfaces/vector-store.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 49, 14, 98
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/manager.ts", "TypeScript", 278, 0, 0, 0, 0, 0, 0, 90, 55, 423
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/orchestrator.ts", "TypeScript", 283, 0, 0, 0, 0, 0, 0, 53, 52, 388
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/processors/__tests__/file-watcher.spec.ts", "TypeScript", 213, 0, 0, 0, 0, 0, 0, 33, 43, 289
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/processors/__tests__/parser.spec.ts", "TypeScript", 786, 0, 0, 0, 0, 0, 0, 87, 140, 1013
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/processors/__tests__/parser.vb.spec.ts", "TypeScript", 215, 0, 0, 0, 0, 0, 0, 18, 30, 263
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/processors/__tests__/scanner.spec.ts", "TypeScript", 334, 0, 0, 0, 0, 0, 0, 21, 44, 399
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/processors/file-watcher.ts", "TypeScript", 467, 0, 0, 0, 0, 0, 0, 76, 58, 601
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/processors/index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/processors/parser.ts", "TypeScript", 423, 0, 0, 0, 0, 0, 0, 72, 60, 555
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/processors/scanner.ts", "TypeScript", 364, 0, 0, 0, 0, 0, 0, 61, 54, 479
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/search-service.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 16, 10, 75
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/service-factory.ts", "TypeScript", 211, 0, 0, 0, 0, 0, 0, 35, 27, 273
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/shared/__tests__/get-relative-path.spec.ts", "TypeScript", 50, 0, 0, 0, 0, 0, 0, 6, 9, 65
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/shared/__tests__/validation-helpers.spec.ts", "TypeScript", 76, 0, 0, 0, 0, 0, 0, 0, 17, 93
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/shared/get-relative-path.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 20, 3, 32
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/shared/supported-extensions.ts", "TypeScript", 10, 0, 0, 0, 0, 0, 0, 21, 4, 35
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/shared/validation-helpers.ts", "TypeScript", 145, 0, 0, 0, 0, 0, 0, 51, 34, 230
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/state-manager.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 0, 6, 24, 116
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/vector-store/__tests__/qdrant-client.spec.ts", "TypeScript", 1545, 0, 0, 0, 0, 0, 0, 41, 193, 1779
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/code-index/vector-store/qdrant-client.ts", "TypeScript", 486, 0, 0, 0, 0, 0, 0, 131, 68, 685
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/command/__tests__/built-in-commands.spec.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 0, 4, 17, 104
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/command/__tests__/frontmatter-commands.spec.ts", "TypeScript", 401, 0, 0, 0, 0, 0, 0, 1, 73, 475
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/command/__tests__/symlink-commands.spec.ts", "TypeScript", 337, 0, 0, 0, 0, 0, 0, 38, 61, 436
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/command/built-in-commands.ts", "TypeScript", 310, 0, 0, 0, 0, 0, 0, 9, 7, 326
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/command/commands.ts", "TypeScript", 249, 0, 0, 0, 0, 0, 0, 79, 40, 368
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/glob/__mocks__/list-files.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 34, 7, 64
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/glob/__tests__/gitignore-integration.spec.ts", "TypeScript", 141, 0, 0, 0, 0, 0, 0, 31, 37, 209
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/glob/__tests__/gitignore-test.spec.ts", "TypeScript", 102, 0, 0, 0, 0, 0, 0, 18, 27, 147
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/glob/__tests__/list-files-limit.spec.ts", "TypeScript", 195, 0, 0, 0, 0, 0, 0, 37, 43, 275
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/glob/__tests__/list-files.spec.ts", "TypeScript", 415, 0, 0, 0, 0, 0, 0, 74, 72, 561
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/glob/constants.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 6, 1, 26
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/glob/ignore-utils.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 15, 8, 46
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/glob/list-files.ts", "TypeScript", 418, 0, 0, 0, 0, 0, 0, 198, 112, 728
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/marketplace/MarketplaceManager.ts", "TypeScript", 261, 0, 0, 0, 0, 0, 0, 28, 48, 337
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/marketplace/RemoteConfigLoader.ts", "TypeScript", 109, 0, 0, 0, 0, 0, 0, 1, 31, 141
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/marketplace/SimpleInstaller.ts", "TypeScript", 282, 0, 0, 0, 0, 0, 0, 49, 54, 385
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/marketplace/__tests__/MarketplaceManager.spec.ts", "TypeScript", 313, 0, 0, 0, 0, 0, 0, 21, 65, 399
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/marketplace/__tests__/RemoteConfigLoader.spec.ts", "TypeScript", 260, 0, 0, 0, 0, 0, 0, 22, 54, 336
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/marketplace/__tests__/SimpleInstaller.spec.ts", "TypeScript", 262, 0, 0, 0, 0, 0, 0, 25, 63, 350
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/marketplace/__tests__/marketplace-setting-check.spec.ts", "TypeScript", 53, 0, 0, 0, 0, 0, 0, 6, 14, 73
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/marketplace/__tests__/nested-parameters.spec.ts", "TypeScript", 206, 0, 0, 0, 0, 0, 0, 1, 24, 231
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/marketplace/__tests__/optional-parameters.spec.ts", "TypeScript", 58, 0, 0, 0, 0, 0, 0, 0, 11, 69
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/marketplace/index.ts", "TypeScript", 3, 0, 0, 0, 0, 0, 0, 0, 1, 4
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/mcp/McpHub.ts", "TypeScript", 1449, 0, 0, 0, 0, 0, 0, 277, 242, 1968
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/mcp/McpServerManager.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 26, 10, 84
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/mcp/__tests__/McpHub.spec.ts", "TypeScript", 1683, 0, 0, 0, 0, 0, 0, 231, 318, 2232
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/mdm/MdmService.ts", "TypeScript", 126, 0, 0, 0, 0, 0, 0, 44, 33, 203
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/mdm/__tests__/MdmService.spec.ts", "TypeScript", 263, 0, 0, 0, 0, 0, 0, 12, 90, 365
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/ripgrep/__tests__/index.spec.ts", "TypeScript", 33, 0, 0, 0, 0, 0, 0, 4, 14, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/ripgrep/index.ts", "TypeScript", 175, 0, 0, 0, 0, 0, 0, 63, 34, 272
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/roo-config/__tests__/index.spec.ts", "TypeScript", 367, 0, 0, 0, 0, 0, 0, 9, 118, 494
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/roo-config/index.ts", "TypeScript", 129, 0, 0, 0, 0, 0, 0, 237, 35, 401
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/search/__tests__/file-search.spec.ts", "TypeScript", 77, 0, 0, 0, 0, 0, 0, 7, 17, 101
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/search/file-search.ts", "TypeScript", 144, 0, 0, 0, 0, 0, 0, 20, 31, 195
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/skills/SkillsManager.ts", "TypeScript", 227, 0, 0, 0, 0, 0, 0, 74, 60, 361
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/skills/__tests__/SkillsManager.spec.ts", "TypeScript", 657, 0, 0, 0, 0, 0, 0, 21, 153, 831
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-c-sharp.ts", "TypeScript", 390, 0, 0, 0, 0, 0, 0, 0, 1, 391
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-c.ts", "TypeScript", 452, 0, 0, 0, 0, 0, 0, 0, 1, 453
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-cpp.ts", "TypeScript", 179, 0, 0, 0, 0, 0, 0, 0, 1, 180
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-css.ts", "TypeScript", 97, 0, 0, 0, 0, 0, 0, 0, 1, 98
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-elisp.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 6, 57
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-elixir.ts", "TypeScript", 117, 0, 0, 0, 0, 0, 0, 0, 1, 118
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-embedded_template.ts", "TypeScript", 88, 0, 0, 0, 0, 0, 0, 0, 1, 89
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-go.ts", "TypeScript", 126, 0, 0, 0, 0, 0, 0, 0, 1, 127
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-html.ts", "TypeScript", 88, 0, 0, 0, 0, 0, 0, 0, 1, 89
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-java.ts", "TypeScript", 193, 0, 0, 0, 0, 0, 0, 0, 1, 194
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-javascript.ts", "TypeScript", 165, 0, 0, 0, 0, 0, 0, 0, 1, 166
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-json.ts", "TypeScript", 108, 0, 0, 0, 0, 0, 0, 0, 1, 109
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-kotlin.ts", "TypeScript", 403, 0, 0, 0, 0, 0, 0, 0, 1, 404
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-lua.ts", "TypeScript", 138, 0, 0, 0, 0, 0, 0, 0, 1, 139
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-ocaml.ts", "TypeScript", 66, 0, 0, 0, 0, 0, 0, 0, 1, 67
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-php.ts", "TypeScript", 335, 0, 0, 0, 0, 0, 0, 0, 1, 336
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-python.ts", "TypeScript", 149, 0, 0, 0, 0, 0, 0, 0, 2, 151
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-ruby.ts", "TypeScript", 577, 0, 0, 0, 0, 0, 0, 0, 1, 578
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-rust.ts", "TypeScript", 308, 0, 0, 0, 0, 0, 0, 0, 1, 309
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-scala.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 0, 1, 95
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-solidity.ts", "TypeScript", 102, 0, 0, 0, 0, 0, 0, 0, 1, 103
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-swift.ts", "TypeScript", 298, 0, 0, 0, 0, 0, 0, 0, 1, 299
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-systemrdl.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 0, 0, 1, 87
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-tlaplus.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 1, 50
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-toml.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 0, 1, 73
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-tsx.ts", "TypeScript", 326, 0, 0, 0, 0, 0, 0, 1, 1, 328
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-typescript.ts", "TypeScript", 208, 0, 0, 0, 0, 0, 0, 0, 1, 209
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-vue.ts", "TypeScript", 90, 0, 0, 0, 0, 0, 0, 0, 4, 94
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/fixtures/sample-zig.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 1, 43
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/helpers.ts", "TypeScript", 78, 0, 0, 0, 0, 0, 0, 22, 27, 127
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectC.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 1, 4, 25
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectCSS.spec.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 2, 4, 27
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectCSharp.spec.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 1, 4, 24
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectCpp.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 2, 4, 23
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectElisp.spec.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 1, 5, 29
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectElixir.spec.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectEmbeddedTemplate.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectGo.spec.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 11, 13, 66
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectHtml.spec.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 1, 4, 24
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectJava.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectJavaScript.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 1, 4, 25
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectJson.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectKotlin.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectLua.spec.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 4, 23
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectOCaml.spec.ts", "TypeScript", 23, 0, 0, 0, 0, 0, 0, 0, 4, 27
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectPhp.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectPython.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 3, 4, 25
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectRuby.spec.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 2, 4, 22
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectRust.spec.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 6, 7, 34
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectScala.spec.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 4, 25
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectSolidity.spec.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 4, 26
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectSwift.spec.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 5, 6, 33
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectSystemRDL.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 4, 24
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectTLAPlus.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectTOML.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 4, 21
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectTsx.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 6, 7, 31
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectTypeScript.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 1, 4, 25
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectVue.spec.ts", "TypeScript", 18, 0, 0, 0, 0, 0, 0, 0, 4, 22
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/inspectZig.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 3, 20
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/languageParser.spec.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 2, 9, 57
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/markdownIntegration.spec.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 13, 16, 64
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/markdownParser.spec.ts", "TypeScript", 420, 0, 0, 0, 0, 0, 0, 49, 74, 543
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.c-sharp.spec.ts", "TypeScript", 78, 0, 0, 0, 0, 0, 0, 11, 23, 112
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.c.spec.ts", "TypeScript", 73, 0, 0, 0, 0, 0, 0, 19, 22, 114
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.cpp.spec.ts", "TypeScript", 69, 0, 0, 0, 0, 0, 0, 23, 20, 112
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.css.spec.ts", "TypeScript", 57, 0, 0, 0, 0, 0, 0, 1, 13, 71
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.elisp.spec.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 9, 13, 67
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.elixir.spec.ts", "TypeScript", 68, 0, 0, 0, 0, 0, 0, 5, 17, 90
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.embedded_template.spec.ts", "TypeScript", 43, 0, 0, 0, 0, 0, 0, 0, 10, 53
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.go.spec.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 21, 8, 58
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.html.spec.ts", "TypeScript", 55, 0, 0, 0, 0, 0, 0, 0, 15, 70
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.java.spec.ts", "TypeScript", 66, 0, 0, 0, 0, 0, 0, 16, 18, 100
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.javascript.spec.ts", "TypeScript", 48, 0, 0, 0, 0, 0, 0, 1, 10, 59
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.json.spec.ts", "TypeScript", 41, 0, 0, 0, 0, 0, 0, 1, 10, 52
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.kotlin.spec.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 4, 23
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.lua.spec.ts", "TypeScript", 40, 0, 0, 0, 0, 0, 0, 0, 11, 51
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.ocaml.spec.ts", "TypeScript", 42, 0, 0, 0, 0, 0, 0, 0, 12, 54
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.php.spec.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 1, 4, 22
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.python.spec.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 25, 10, 81
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.ruby.spec.ts", "TypeScript", 86, 0, 0, 0, 0, 0, 0, 4, 19, 109
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.rust.spec.ts", "TypeScript", 67, 0, 0, 0, 0, 0, 0, 5, 23, 95
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.scala.spec.ts", "TypeScript", 61, 0, 0, 0, 0, 0, 0, 13, 18, 92
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.solidity.spec.ts", "TypeScript", 65, 0, 0, 0, 0, 0, 0, 0, 12, 77
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.swift.spec.ts", "TypeScript", 69, 0, 0, 0, 0, 0, 0, 19, 19, 107
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.systemrdl.spec.ts", "TypeScript", 55, 0, 0, 0, 0, 0, 0, 3, 11, 69
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.tlaplus.spec.ts", "TypeScript", 55, 0, 0, 0, 0, 0, 0, 3, 14, 72
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.toml.spec.ts", "TypeScript", 74, 0, 0, 0, 0, 0, 0, 3, 15, 92
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.tsx.spec.ts", "TypeScript", 72, 0, 0, 0, 0, 0, 0, 40, 17, 129
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.typescript.spec.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 12, 63
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.vue.spec.ts", "TypeScript", 47, 0, 0, 0, 0, 0, 0, 12, 13, 72
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/__tests__/parseSourceCodeDefinitions.zig.spec.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 6, 38
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/index.ts", "TypeScript", 175, 0, 0, 0, 0, 0, 0, 111, 46, 332
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/languageParser.ts", "TypeScript", 197, 0, 0, 0, 0, 0, 0, 23, 12, 232
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/markdownParser.ts", "TypeScript", 144, 0, 0, 0, 0, 0, 0, 52, 32, 228
"/Users/kietle/Desktop/Roo-Code-Fork/src/services/tree-sitter/queries/c-sharp.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 3, 1, 66
